Feature,x,y,z,r,hue,gamma,m0,1/r^3,1/r^2,sin(hue),cos(hue),m0/gamma,x/r^3,y/r^3,z/r^3,K_sync,F_pauli_x,F_pauli_y,F_pauli_z,F_torsion
cos(hue),-0.45107101524467325,0.2524873663782689,-0.9521277696614951,-0.41487366230858747,-0.9762064680925256,0.43445353560786876,nan,0.20212396634577615,0.2545719339223523,-0.9370021695310073,1.0,-0.4741115786524928,-0.07797078698977251,-0.21359868385316708,-0.20482973638888366,-0.937002307439373,0.13408461477918204,0.053167826382171955,-0.5241363308157105,0.2586043813448438
m0/gamma,0.602209178350058,-0.6676384535655825,0.5706432595610045,0.7489196977685464,0.5858083840083832,-0.974336286506417,nan,-0.38656750445271937,-0.4792226263992093,0.6370986936246554,-0.47411157865249287,1.0,0.024221595477455518,0.4139074852905818,0.3866243462360895,0.6370986881659522,-0.20553501699373472,-0.5027137683424908,0.695630100223748,-0.7677621614465474
x/r^3,0.29731490386599446,-0.21623486739424802,0.11775735431690754,0.192649850183953,0.10926570262465418,0.04234391921299978,nan,-0.24054977146882148,-0.2496580153784329,0.12178091767424139,-0.07797078698977253,0.024221595477455515,1.0,0.17942544900516702,0.2441885168952993,0.1217808759280528,0.6192475111963668,0.01748787751619887,0.24656922546616775,0.1657992770602389
y/r^3,0.4465284673854479,-0.4989595165386695,0.3060081231566529,0.582032861722073,0.27474250795258603,-0.3675476085718513,nan,-0.9971819098385926,-0.985793055556716,0.3016660599753667,-0.21359868385316705,0.4139074852905818,0.179425449005167,0.9999999999999999,0.996947098540747,0.3016660198227109,-0.057195328426349126,-0.4719598701311914,0.6344073939468485,-0.39222520738651334
z/r^3,0.43836863811451005,-0.48210053321336016,0.29418712010633713,0.5604019370842186,0.26384749493400694,-0.338555742563043,nan,-0.9999814980616896,-0.9821067512244906,0.28971397404303284,-0.20482973638888366,0.3866243462360895,0.2441885168952993,0.996947098540747,1.0,0.28971393518843985,-0.01020774035273576,-0.43621205725589196,0.61670628433011,-0.346500913487465
K_sync,0.6487665532387021,-0.5155446859126707,0.9762041461220754,0.630008606976798,0.9901353473044937,-0.5752514273242623,nan,-0.28732059097644363,-0.3634557385853158,0.9999999998645858,-0.9370023074393731,0.6370986881659523,0.1217808759280528,0.3016660198227109,0.2897139351884399,1.0,-0.050556101896487037,-0.26552856391937707,0.7034081769718794,-0.4091630951137404
F_pauli_x,0.3992111695269862,-0.2637409091180929,-0.05885201597061578,0.12412375280051115,-0.07855126307659162,0.2221347071867384,nan,0.012837962526515468,-0.018512307610472574,-0.05055604874234617,0.13408461477918204,-0.20553501699373475,0.6192475111963668,-0.05719532842634912,-0.010207740352735759,-0.05055610189648703,1.0,-0.16184361230062794,0.17045436297306554,0.4367159897173577
F_pauli_y,-0.7677543983541941,0.8604414775115498,-0.25158954619329305,-0.8441063285011983,-0.1932766909632995,0.4273316878233162,nan,0.4372735148888041,0.5699335401583646,-0.26552871437263476,0.05316782638217195,-0.5027137683424908,0.01748787751619887,-0.4719598701311914,-0.43621205725589196,-0.2655285639193771,-0.16184361230062794,1.0,-0.8234904182418191,0.6751990665973908
F_pauli_z,0.9283886778833639,-0.9159767503439653,0.6913281898813857,0.971291567599841,0.6495542250381506,-0.5914526440034245,nan,-0.6156801387486129,-0.7340865390115308,0.7034082711591283,-0.5241363308157105,0.695630100223748,0.24656922546616772,0.6344073939468484,0.6167062843301099,0.7034081769718794,0.17045436297306557,-0.8234904182418191,1.0,-0.6691874960661492
F_torsion,-0.5299037389094032,0.6777252818166215,-0.37496041711795436,-0.7561775259324733,-0.35944072927669457,0.6776563894635759,nan,0.34809997567679196,0.44680360451894896,-0.40916315757276445,0.2586043813448438,-0.7677621614465474,0.16579927706023892,-0.39222520738651334,-0.346500913487465,-0.4091630951137404,0.4367159897173577,0.6751990665973908,-0.6691874960661492,0.9999999999999999
